,STAT 155,•  STAT 155 - Introduction to Statistical Modeling
,STAT 194,•  STAT 194 - Topics Course
,STAT 212,•  STAT 212 - Intermediate Data Science
,STAT 253,•  STAT 253 - Statistical Machine Learning
,STAT 294,•  STAT 294 - Topics Course
,STAT 354,•  STAT 354 - Probability
,STAT 394,•  STAT 394 - Topics Course
,STAT 451,•  STAT 451 - Causal Inference
,STAT 452,•  STAT 452 - Correlated Data
,STAT 453,•  STAT 453 - Survival Analysis
,STAT 454,•  STAT 454 - Bayesian Statistics
,STAT 455,•  STAT 455 - Mathematical Statistics
,STAT 456,•  STAT 456 - Projects in Data Science
,STAT 494,•  STAT 494 - Topics Course
,MCST 110,•  MCST 110 - Texts and Power: Foundations of Media and Cultural Studies
,MCST 114,•  MCST 114 - News Reporting and Writing
,MCST 126,•  MCST 126 - Local News Media Institutions
,MCST 128,•  MCST 128 - Film Analysis/Visual Culture
,MCST 160,•  MCST 160 - Culture Power Difference
,MCST 194,•  MCST 194 - Topics Course
,MCST 202,•  MCST 202 - Global Media Industries
,MCST 232,•  MCST 232 - Fundamentals of Video Production
,MCST 234,•  MCST 234 - New Media Theories/Practices
,MCST 248,•  MCST 248 - History of Film 1893-1941
,MCST 249,•  MCST 249 - History of Film Since 1941
,MCST 258,•  MCST 258 - The Middle East Through Film
,MCST 266,•  MCST 266 - Cinema Studies
,MCST 268,•  MCST 268 - On Television
,MCST 271,•  MCST 271 - ”Dead White Men” in the Era of Antiracism
,MCST 273,•  MCST 273 - German-French Dialogues in Critical Theory: Marx-Freud-Sartre-Lacan
,MCST 275,•  MCST 275 - Theoretical Approaches to European and American Cinema
,MCST 276,"•  MCST 276 - Marx, the Imaginary, and Neoliberalism"
,MCST 278,"•  MCST 278 - Marx, Religion, and Biopolitical Race"
,MCST 279,"•  MCST 279 - Value: The Bad, the Ugly, and the Cheap"
,MCST 281,"•  MCST 281 - Bruce Lee, His Life and Legacy"
,MCST 284,"•  MCST 284 - Radical Reelism: Indigeneity, Politics, and Visual Culture"
,MCST 294,•  MCST 294 - Topics Course
,MCST 321,•  MCST 321 - Cultures of Neoliberalism
,MCST 330,•  MCST 330 - Surveillance and Power
,MCST 357,•  MCST 357 - Advanced Journalism: New Media
,MCST 388,•  MCST 388 - Advanced Research Topics
,MCST 394,•  MCST 394 - Topics Course
,MCST 488,•  MCST 488 - Advanced Topics Seminar
,MCST 494,•  MCST 494 - Topics Course
,MUSI 110,•  MUSI 110 - Introduction to Western Classical Music
,MUSI 111,•  MUSI 111 - World Music
,MUSI 113,•  MUSI 113 - Musicianship
,MUSI 131,•  MUSI 131 - African Music
,MUSI 153,•  MUSI 153 - Electronic Music
,MUSI 154,•  MUSI 154 - Songwriting
,MUSI 155,•  MUSI 155 - Music and Freedom
,MUSI 180,"•  MUSI 180 - Music, Race, and Ethnicity"
,MUSI 194,•  MUSI 194 - Topics Course
,MUSI 205,•  MUSI 205 - Chinese and Sinophone Music
,MUSI 211,•  MUSI 211 - World Music Theory and Analysis
,MUSI 214,•  MUSI 214 - Advanced Musicianship
,MUSI 220,•  MUSI 220 - Language and Music
,MUSI 225,•  MUSI 225 - Musical Fictions
,MUSI 233,•  MUSI 233 - Musical Architectures
,MUSI 254,•  MUSI 254 - Cover Songs
,MUSI 264,•  MUSI 264 - History of Jazz
,MUSI 294,•  MUSI 294 - Topics Course
,MUSI 315,•  MUSI 315 - A Song of Love and Death: Opera in History
,MUSI 342,"•  MUSI 342 - Sacred, Secular, Subline: Music and Meaning in Europe, 1300-1800"
,MUSI 343,•  MUSI 343 - Romanticism and Nationalism
,MUSI 344,•  MUSI 344 - Musical Modernism
,MUSI 354,•  MUSI 354 - Gender and Music
,MUSI 361,•  MUSI 361 - Composition
,MUSI 370,•  MUSI 370 - Conducting
,MUSI 394,•  MUSI 394 - Topics Course
,MUSI 405,•  MUSI 405 - Ethnomusicology
,MUSI 425,•  MUSI 425 - Late Beethoven and Critical Musicology
,MUSI 488,•  MUSI 488 - Senior Project
,MUSI 494,•  MUSI 494 - Topics Course
,NSCI 488,•  NSCI 488 - Neuroscience Capstone
,PHIL 100,•  PHIL 100 - Introduction to Philosophy
,PHIL 110,•  PHIL 110 - Critical Thinking
,PHIL 111,•  PHIL 111 - Introduction to Symbolic Logic
,PHIL 121,•  PHIL 121 - Introduction to Ethics
,PHIL 194,•  PHIL 194 - Topics Course
,PHIL 200,•  PHIL 200 - Ancient and Medieval Philosophies
,PHIL 201,•  PHIL 201 - Modern Philosophy
,PHIL 202,•  PHIL 202 - American Philosophy
,PHIL 211,•  PHIL 211 - Asian Philosophies
,PHIL 212,•  PHIL 212 - Philosophy of Religion
,PHIL 213,•  PHIL 213 - Philosophy of Mind
,PHIL 215,•  PHIL 215 - Philosophy of Sport
,PHIL 216,•  PHIL 216 - Reading Marx
,PHIL 218,•  PHIL 218 - Philosophy of Race and Gender
,PHIL 220,•  PHIL 220 - Bioethics
,PHIL 221,•  PHIL 221 - Environmental Ethics
,PHIL 224,•  PHIL 224 - Philosophy of Law
,PHIL 225,•  PHIL 225 - Digital Ethics
,PHIL 226,•  PHIL 226 - Animal Ethics
,PHIL 294,•  PHIL 294 - Topics Course
,PHIL 300,•  PHIL 300 - 20th Century Continental Philosophy
,PHIL 309,•  PHIL 309 - Philosophy of Mathematics
,PHIL 310,•  PHIL 310 - Philosophy of Science
,PHIL 311,•  PHIL 311 - Philosophy of Language
,PHIL 313,•  PHIL 313 - Advanced Symbolic Logic
,PHIL 314,•  PHIL 314 - Contemporary Metaphysics
,PHIL 315,•  PHIL 315 - Contemporary Epistemology
,PHIL 316,•  PHIL 316 - Metaethics
,PHIL 321,•  PHIL 321 - Contemporary Social and Political Philosophy
,PHIL 394,•  PHIL 394 - Topics Course
,PHIL 488,•  PHIL 488 - Seminar: Topics
,PHIL 489,•  PHIL 489 - Senior Seminar
,PHIL 494,•  PHIL 494 - Topics Course
,PHYS 111,•  PHYS 111 - Contemporary Concepts
,PHYS 112,•  PHYS 112 - Cosmos: Perspectives and Reflections
,PHYS 113,•  PHYS 113 - Modern Astronomy I
,PHYS 114,•  PHYS 114 - Modern Astronomy II
,PHYS 120,•  PHYS 120 - Astronomical Techniques
,PHYS 126,•  PHYS 126 - Introductory Physics I
,PHYS 127,•  PHYS 127 - Introductory Physics II
,PHYS 130,•  PHYS 130 - Science of Renewable Energy
,PHYS 194,•  PHYS 194 - Topics Course
,PHYS 226,•  PHYS 226 - Principles of Physics I
,PHYS 227,•  PHYS 227 - Principles of Physics II
,PHYS 294,•  PHYS 294 - Topics Course
,PHYS 331,•  PHYS 331 - Modern Physics
,PHYS 334,•  PHYS 334 - Optics
,PHYS 340,•  PHYS 340 - Digital Electronics
,PHYS 348,•  PHYS 348 - Laboratory Instrumentation
,PHYS 350,•  PHYS 350 - Energy and Sustainable Design
,PHYS 370,•  PHYS 370 - Computational Physics
,PHYS 394,•  PHYS 394 - Topics Course
,PHYS 440,•  PHYS 440 - Observational Astronomy
,PHYS 443,•  PHYS 443 - Electromagnetic Theory
,PHYS 444,•  PHYS 444 - Electromagnetic Radiation
,PHYS 460,•  PHYS 460 - Astrophysics
,PHYS 461,•  PHYS 461 - Mechanics
,PHYS 468,•  PHYS 468 - Statistical Mechanics
,PHYS 481,•  PHYS 481 - Quantum Mechanics
,PHYS 482,•  PHYS 482 - Advanced Quantum Mechanics
,PHYS 488,•  PHYS 488 - Senior Research
,PHYS 489,•  PHYS 489 - Physics Seminar
,PHYS 494,•  PHYS 494 - Topics Course
,POLI 100,•  POLI 100 - Foundations of US Politics
,POLI 120,•  POLI 120 - Foundations of International Politics
,POLI 140,•  POLI 140 - Foundations of Comparative Politics
,POLI 141,•  POLI 141 - Latin America Through Women’s Eyes
,POLI 160,•  POLI 160 - Foundations of Political Theory
,POLI 194,•  POLI 194 - Topics Course
,POLI 200,•  POLI 200 - Women and American Politics
,POLI 202,•  POLI 202 - US Campaigns and Elections
,POLI 203,•  POLI 203 - Politics and Inequality: The American Welfare State
,POLI 204,•  POLI 204 - US City and Metro Politics
,POLI 205,•  POLI 205 - US Politics and Policymaking
,POLI 206,•  POLI 206 - US Constitutional Law and Thought
,POLI 207,•  POLI 207 - US Civil Rights and Civil Liberties
,POLI 212,•  POLI 212 - Litigation and Public Policy in the U.S.
,POLI 215,•  POLI 215 - Environmental Politics/Policy
,POLI 216,•  POLI 216 - Legislative Politics
,POLI 220,"•  POLI 220 - Foreign Policy: The Evolution of China’s Grand Strategy, 1950-2050"
,POLI 221,•  POLI 221 - Global Governance
,POLI 222,•  POLI 222 - Regional Conflict/Security
,POLI 242,•  POLI 242 - Political Economy of Development
,POLI 244,•  POLI 244 - Urban Latinx Power in the U.S.
,POLI 245,•  POLI 245 - Latin American Politics
,POLI 246,•  POLI 246 - Comparative Democratization
,POLI 247,•  POLI 247 - African Politics
,POLI 250,•  POLI 250 - Comparative-Historical Methods for Social Science
,POLI 252,•  POLI 252 - Water and Power
,POLI 260,•  POLI 260 - Contemporary Political Theory
,POLI 261,•  POLI 261 - Feminist Political Theory
,POLI 262,•  POLI 262 - American Political Thought
,POLI 265,"•  POLI 265 - Work, Wealth, Well-Being"
,POLI 266,•  POLI 266 - Medieval Political Thought
,POLI 267,•  POLI 267 - Liberal and Conservative Political Theory
,POLI 268,•  POLI 268 - Contemporary Social and Political Philosophy
,POLI 269,•  POLI 269 - Empirical Research Methods
,POLI 272,•  POLI 272 - Persuasion and Political Change
,POLI 274,•  POLI 274 - Spinoza’s Eco-Society: Contractless Society and Its Ecology
,POLI 276,"•  POLI 276 - Marx, the Imaginary, and Neoliberalism"
,POLI 277,•  POLI 277 - Metaphysics in Secular Thought
,POLI 278,"•  POLI 278 - Marx, Religion, and Biopolitical Race"
,POLI 282,•  POLI 282 - Political Science Practicum
,POLI 285,•  POLI 285 - Ethnicity and Nationalism in Central and Eastern Europe
,POLI 290,•  POLI 290 - Chuck Green Civic Engagement Fellowship
,POLI 294,•  POLI 294 - Topics Course
,POLI 300,•  POLI 300 - American Government Institutions
,POLI 301,"•  POLI 301 - Law, Economy, and Identity"
,POLI 315,•  POLI 315 - Advanced Topics in Policy: US Education Politics and Policy
,POLI 320,•  POLI 320 - Global Political Economy
,POLI 321,•  POLI 321 - International Security
,POLI 322,•  POLI 322 - Advanced International Theory
,POLI 323,•  POLI 323 - Humanitarianism in World Politics
,POLI 324,"•  POLI 324 - Women, Peace and Security"
,POLI 333,•  POLI 333 - Power and Development in Africa
,POLI 335,•  POLI 335 - Science and Citizenship
,POLI 337,•  POLI 337 - Energy Justice
,POLI 341,•  POLI 341 - Comparative Social Movements
,POLI 342,•  POLI 342 - Urban Politics of Latin America
,POLI 352,•  POLI 352 - Transitional Justice
,POLI 394,•  POLI 394 - Topics Course
,POLI 400,•  POLI 400 - Senior Research Seminar
,POLI 404,•  POLI 404 - Honors Colloquium
,POLI 494,•  POLI 494 - Topics Course
,PORT 111,•  PORT 111 - Accelerated Beginning Portuguese
,PORT 194,•  PORT 194 - Topics Course
,PORT 221,•  PORT 221 - Accelerated Intermediate Portuguese
,PORT 294,•  PORT 294 - Topics Course
,PORT 331,•  PORT 331 - Journeys through Brazil
,PORT 341,•  PORT 341 - Voices from the Margins: Afro-Brazilian Women Writers
,PORT 351,"•  PORT 351 - Contemporary Texts from the Portuguese-Speaking Communities of Africa, Asia, and Oceania"
,PORT 381,"•  PORT 381 - Portugal Meets ‘the Other’, Overseas: Portuguese Navigators from the 15th to 17th Century"
,PORT 394,•  PORT 394 - Topics Course
,PORT 494,•  PORT 494 - Topics Course
,PSYC 100,•  PSYC 100 - Introduction to Psychology
,PSYC 172,•  PSYC 172 - Psychology in the Material World
,PSYC 180,"•  PSYC 180 - Brain, Mind, and Behavior"
,PSYC 182,•  PSYC 182 - Drugs and Society
,PSYC 194,•  PSYC 194 - Topics Course
,PSYC 201,•  PSYC 201 - Research in Psychology I
,PSYC 220,•  PSYC 220 - Educational Psychology
,PSYC 240,•  PSYC 240 - Principles of Learning and Behavior
,PSYC 242,•  PSYC 242 - Cognitive Psychology
,PSYC 243,•  PSYC 243 - Psychological Anthropology
,PSYC 244,•  PSYC 244 - Cognitive Neuroscience
,PSYC 246,•  PSYC 246 - Exploring Sensation and Perception
,PSYC 248,•  PSYC 248 - Behavioral Neuroscience
,PSYC 250,•  PSYC 250 - Developmental Psychology
,PSYC 252,"•  PSYC 252 - Distress, Dysfunction, and Disorder: Perspectives on the DSM"
,PSYC 254,•  PSYC 254 - Social Psychology
,PSYC 258,•  PSYC 258 - Industrial/Organizational Psychology
,PSYC 264,•  PSYC 264 - The Psychology of Gender
,PSYC 270,•  PSYC 270 - Psychology of Sustainable Behavior
,PSYC 272,•  PSYC 272 - Health Psychology
,PSYC 294,•  PSYC 294 - Topics Course
,PSYC 301,•  PSYC 301 - Research in Psychology II
,PSYC 342,•  PSYC 342 - Intelligence
,PSYC 350,•  PSYC 350 - Race in Developing Lives
,PSYC 364,•  PSYC 364 - Lives in Context: Psychology and Social Structure
,PSYC 368,•  PSYC 368 - Psychology of/and Disability
,PSYC 370,•  PSYC 370 - Understanding Race and Racism
,PSYC 374,•  PSYC 374 - Clinical and Counseling Psychology
,PSYC 377,•  PSYC 377 - Moral Psychology
,PSYC 378,•  PSYC 378 - Psychology of Language
,PSYC 380,•  PSYC 380 - Community Psychology and Public Health
,PSYC 385,•  PSYC 385 - Mind Reading: Understanding Functional Magnetic Resonance Imaging
,PSYC 394,•  PSYC 394 - Topics Course
,PSYC 401,•  PSYC 401 - Directed Research in Psych
,PSYC 402,•  PSYC 402 - Clinical Science Capstone
,PSYC 450,•  PSYC 450 - Research in Hemisphere Asymmetries
,PSYC 489,•  PSYC 489 - Behavioral and Experimental Economics
,PSYC 490,•  PSYC 490 - Behavioral and Experimental Economics Capstone
,PSYC 494,•  PSYC 494 - Topics Course
,RELI 100,•  RELI 100 - Introduction to Islam: Formation and Expansion
,RELI 101,•  RELI 101 - Islam in America
,RELI 102,•  RELI 102 - Modern Islam
,RELI 109,•  RELI 109 - Sufism: The Islamic Quest for Intimacy with the Beloved
,RELI 110,•  RELI 110 - The Big Questions
,RELI 111,•  RELI 111 - Introduction to Buddhism
,RELI 112,•  RELI 112 - Buddhist Literature
,RELI 120,•  RELI 120 - The Jewish Bible
,RELI 121,"•  RELI 121 - Jesus, Peter, Paul and Mary: The Beginnings of Christianity"
,RELI 124,•  RELI 124 - Dharma and Dao: Big Ideas in India and China
,RELI 126,•  RELI 126 - Religion in America
,RELI 127,•  RELI 127 - Religions of India
,RELI 130,•  RELI 130 - Folklore and Religion
,RELI 135,•  RELI 135 - India and Rome
,RELI 136,•  RELI 136 - World Religions and World Religions Discourse
,RELI 145,"•  RELI 145 - Pagans, Christians and Jews in Classical Antiquity: Cultures in Conflict"
,RELI 172,•  RELI 172 - Cambodia: Empire to Today
,RELI 194,•  RELI 194 - Topics Course
,RELI 200,•  RELI 200 - The Qur’an and the Prophet
,RELI 202,•  RELI 202 - Atheism Past and Present
,RELI 212,•  RELI 212 - Philosophy of Religion
,RELI 222,•  RELI 222 - Christianity in Late Antiquity
,RELI 223,•  RELI 223 - Orthodoxy and Heresy in Early Christianity
,RELI 225,•  RELI 225 - Women and the Bible
,RELI 226,•  RELI 226 - Martyrdom Then and Now
,RELI 232,•  RELI 232 - Religion and Food
,RELI 233,•  RELI 233 - Hindus and Muslims
,RELI 234,•  RELI 234 - Introduction to Jewish Life and Thought
,RELI 235,•  RELI 235 - Theorizing Religion
,RELI 236,•  RELI 236 - Sanskrit and Classical Religion in India
,RELI 238,"•  RELI 238 - Catholics: Culture, Identity, Politics"
,RELI 241,"•  RELI 241 - Reclaiming Zen, Yoga and Church: Asian American Religions"
,RELI 252,•  RELI 252 - Martin and Malcolm: Racial Terror and the Black Freedom Struggle
,RELI 253,•  RELI 253 - James Baldwin and the Black Religious Imagination
,RELI 254,•  RELI 254 - Dealing with the Dead
,RELI 256,"•  RELI 256 - Marxism, Anarchism, and Religion"
,RELI 276,"•  RELI 276 - Marx, the Imaginary, and Neoliberalism"
,RELI 277,•  RELI 277 - Metaphysics in Secular Thought
,RELI 278,"•  RELI 278 - Marx, Religion, and Biopolitical Race"
,RELI 294,•  RELI 294 - Topics Course
,RELI 311,•  RELI 311 - Ritual
,RELI 325,•  RELI 325 - Conquering the Flesh: Renunciation of Food and Sex in the Christian Tradition
,RELI 336,"•  RELI 336 - Gender, Caste, Deity"
,RELI 354,•  RELI 354 - Human Sacrifice: Killing for God and State
,RELI 359,•  RELI 359 - Religion and Revolution: Case Studies
,RELI 394,•  RELI 394 - Topics Course
,RELI 469,•  RELI 469 - Approaches to the Study of Religion
,RELI 494,•  RELI 494 - Topics Course
,RUSS 101,•  RUSS 101 - Elementary Russian I
,RUSS 102,•  RUSS 102 - Elementary Russian II
,RUSS 151,•  RUSS 151 - ”Things Don’t Like Me:” The Material World and Why It Matters
,RUSS 194,•  RUSS 194 - Topics Course
,RUSS 203,•  RUSS 203 - Intermediate Russian I
,RUSS 204,•  RUSS 204 - Intermediate Russian II
,RUSS 245,•  RUSS 245 - Nabokov
,RUSS 250,•  RUSS 250 - Terrorism and Art: The Spectacle of Destruction
,RUSS 251,•  RUSS 251 - Russian Literature on the Eve of Revolution
,RUSS 252,"•  RUSS 252 - Revolution, Repression, and Resistance: Soviet and Post-Soviet Literature and Culture"
,RUSS 257,•  RUSS 257 - Tolstoy’s War and Peace
,RUSS 260,•  RUSS 260 - Rise/Fall of Tsarist Russia
,RUSS 261,"•  RUSS 261 - Making History: Russian Cinema as Testimony, Propaganda, and Art"
,RUSS 262,•  RUSS 262 - Soviet Union and Successors
,RUSS 265,•  RUSS 265 - Translation as Cross-Cultural Communication
,RUSS 270,•  RUSS 270 - Wrongdoing in Russian Literature
,RUSS 272,•  RUSS 272 - The Post-Soviet Sphere
,RUSS 294,•  RUSS 294 - Topics Course
,RUSS 305,•  RUSS 305 - Advanced Russian I
,RUSS 363,•  RUSS 363 - Orientalism and Empire: Russia’s Literary South
,RUSS 364,•  RUSS 364 - Culture and Revolution
,RUSS 367,•  RUSS 367 - Dostoevsky in Translation
,RUSS 394,•  RUSS 394 - Topics Course
,RUSS 405,•  RUSS 405 - Advanced Russian II
,RUSS 488,•  RUSS 488 - Senior Seminar
,RUSS 494,•  RUSS 494 - Topics Course
,SOCI 110,•  SOCI 110 - Introduction to Sociology
,SOCI 150,•  SOCI 150 - Prius or Pickup? Political Divides and Social Class
,SOCI 170,"•  SOCI 170 - Work, Identity, and Inequality"
,SOCI 175,•  SOCI 175 - Sociolinguistics
,SOCI 180,•  SOCI 180 - Sociology of Culture
,SOCI 185,•  SOCI 185 - Masculinities
,SOCI 190,•  SOCI 190 - Criminal Behavior/Social Control
,SOCI 194,•  SOCI 194 - Topics Course
,SOCI 200,•  SOCI 200 - The Old Order is Dying and the New Cannot Be Born
,SOCI 205,•  SOCI 205 - Public Schooling in America
,SOCI 210,•  SOCI 210 - Sociology of Sexuality
,SOCI 220,•  SOCI 220 - Sociology of Race/Ethnicity
,SOCI 222,•  SOCI 222 - The Medical Industry
,SOCI 230,•  SOCI 230 - Affirmative Action Policy
,SOCI 232,•  SOCI 232 - Introduction to Social Entrepreneurship
,SOCI 248,•  SOCI 248 - Struggles for Reproductive Justice: A Global Perspective
,SOCI 250,•  SOCI 250 - Nonprofit Organizations
,SOCI 258,•  SOCI 258 - Immigrant Voices in Times of Fear
,SOCI 269,•  SOCI 269 - Social Science Inquiry
,SOCI 270,•  SOCI 270 - Interpretive Social Research
,SOCI 272,•  SOCI 272 - Social Theories
,SOCI 275,•  SOCI 275 - Comparative-Historical Methods for Social Science
,SOCI 280,•  SOCI 280 - Indigenous Peoples’ Movements in Global Context
,SOCI 283,•  SOCI 283 - Economic Sociology
,SOCI 290,•  SOCI 290 - Islam and the West
,SOCI 294,•  SOCI 294 - Topics Course
,SOCI 310,•  SOCI 310 - Law and Society
,SOCI 335,•  SOCI 335 - Families and Social Change
,SOCI 370,•  SOCI 370 - Political Sociology
,SOCI 394,•  SOCI 394 - Topics Course
,SOCI 480,•  SOCI 480 - Senior Seminar
,SOCI 494,•  SOCI 494 - Topics Course
,SPAN 101,•  SPAN 101 - Elementary Spanish I
,SPAN 102,•  SPAN 102 - Elementary Spanish II
,SPAN 110,•  SPAN 110 - Accelerated Beginning Spanish
,SPAN 151,•  SPAN 151 - Caribbean Literature and Culture: Aesthetics of Resistance
,SPAN 194,•  SPAN 194 - Topics Course
,SPAN 203,•  SPAN 203 - Intermediate Spanish I
,SPAN 204,•  SPAN 204 - Intermediate Spanish II
,SPAN 220,•  SPAN 220 - Accelerated Intermediate Spanish
,SPAN 294,•  SPAN 294 - Topics Course
,SPAN 305,•  SPAN 305 - Advanced Oral and Written Expression
,SPAN 306,•  SPAN 306 - Spanish for Heritage Speakers
,SPAN 307,•  SPAN 307 - Introduction to the Analysis of Hispanic Texts
,SPAN 308,•  SPAN 308 - Introduction to U.S. Latinx Studies
,SPAN 309,•  SPAN 309 - Introduction to Hispanic Linguistics
,SPAN 316,"•  SPAN 316 - Mapping the New World: Exploration, Encounters, and Disasters"
,SPAN 325,"•  SPAN 325 - Dictators, Revolutions and Insurrections"
,SPAN 330,•  SPAN 330 - Advanced Spanish Grammar: Meaning and Communication
,SPAN 332,•  SPAN 332 - Spanish in the United States
,SPAN 334,•  SPAN 334 - Spanish in the Workplace
,SPAN 343,•  SPAN 343 - Culture and Politics in Spain from Civil War to Today
,SPAN 354,•  SPAN 354 - Here and There: Superando Limites
,SPAN 355,•  SPAN 355 - Cultural Resistance and Survival: Indigenous and African Peoples in Early Spanish America
,SPAN 357,•  SPAN 357 - El Quijote as Timeless Text
,SPAN 359,•  SPAN 359 - ”Neither Saints Nor Sinners”: Women Writers of the Early Modern Hispanic World
,SPAN 360,•  SPAN 360 - One Hundred Years of Plenitude: Modern and Postmodern Hispanic Fiction
,SPAN 361,•  SPAN 361 - The Fight Against Tradition: From the Enlightenment to the Avant-Garde
,SPAN 362,•  SPAN 362 - Modern Hispanic Novel and the Visual Arts
,SPAN 373,•  SPAN 373 - Translation: Theory/Practice
,SPAN 375,•  SPAN 375 - History of the Spanish Language
,SPAN 376,•  SPAN 376 - Spanish Dialectology
,SPAN 377,•  SPAN 377 - Applied Linguistics: Spanish Second Language Acquisition
,SPAN 382,•  SPAN 382 - Constructing the Nation
,SPAN 385,•  SPAN 385 - Frontera: The U.S./Mexico Border
,SPAN 386,•  SPAN 386 - Constructions of a Female Killer
,SPAN 387,•  SPAN 387 - Latinx in the Midwest
,SPAN 394,•  SPAN 394 - Topics Course
,SPAN 488,•  SPAN 488 - Senior Seminar
,SPAN 494,•  SPAN 494 - Topics Course
,THDA 105,•  THDA 105 - Seeing Performance in the Twin Cities
,THDA 112,•  THDA 112 - Reading Plays
,THDA 113,•  THDA 113 - The Power of the Dancing Body
,THDA 120,•  THDA 120 - Acting
,THDA 125,•  THDA 125 - Technologies of Performance
,THDA 145,•  THDA 145 - Make-Up Design and Application
,THDA 194,•  THDA 194 - Topics Course
,THDA 215,•  THDA 215 - Dance History: Reading the Dancing Body
,THDA 217,•  THDA 217 - Gender and Race Theory in Performance
,THDA 220,•  THDA 220 - Voice in Performance
,THDA 221,•  THDA 221 - Dance Composition
,THDA 225,•  THDA 225 - Technologies of Performance II
,THDA 230,"•  THDA 230 - The Art of Play: Action, Invention, and Chaos"
,THDA 232,•  THDA 232 - Crafting the Tangible
,THDA 235,•  THDA 235 - Fundamentals of Scenography
,THDA 242,•  THDA 242 - Playwriting
,THDA 245,•  THDA 245 - Performance Histories and Theories: From the Historical Avant-Garde to the Present
,THDA 250,•  THDA 250 - Experiential Anatomy and the Mind Body Connection
,THDA 255,•  THDA 255 - Lighting Design
,THDA 285,•  THDA 285 - Costume Design
,THDA 287,•  THDA 287 - Creative Technologies: Tools of Performance Design
,THDA 294,•  THDA 294 - Topics Course
,THDA 350,•  THDA 350 - Directing for the Stage
,THDA 360,•  THDA 360 - Acting Approaches
,THDA 375,•  THDA 375 - Set Design
,THDA 385,•  THDA 385 - Intermediate Playwriting
,THDA 394,•  THDA 394 - Topics Course
,THDA 490,•  THDA 490 - Capstone and Honors Seminar
,THDA 494,•  THDA 494 - Topics Course
,WGSS 100,"•  WGSS 100 - Introduction to Women’s, Gender, and Sexuality Studies"
,WGSS 117,"•  WGSS 117 - Women, Health, Reproduction"
,WGSS 127,"•  WGSS 127 - Women, Gender and Sexuality in Ancient Greece and Rome"
,WGSS 141,•  WGSS 141 - Latin America Through Women’s Eyes
,WGSS 150,•  WGSS 150 - Language and Gender in Japanese Society
,WGSS 170,•  WGSS 170 - History of Childhood
,WGSS 185,•  WGSS 185 - Masculinities
,WGSS 194,•  WGSS 194 - Topics Course
,WGSS 200,•  WGSS 200 - Feminist/Queer Theories and Methodologies
,WGSS 201,•  WGSS 201 - History of U.S. Feminisms
,WGSS 205,•  WGSS 205 - Trans Theories and Politics
,WGSS 210,•  WGSS 210 - 20th Century Anglophone Women Writers
,WGSS 217,•  WGSS 217 - Gender and Race Theory in Performance
,WGSS 218,•  WGSS 218 - Philosophy of Race and Gender
,WGSS 220,•  WGSS 220 - Feminist Reconstructions: Indian
,WGSS 225,•  WGSS 225 - Women and the Bible
,WGSS 228,"•  WGSS 228 - The Law, Economy, and Family in the Anglo-American Tradition"
,WGSS 229,•  WGSS 229 - Narrating Black Women’s Resistance
,WGSS 240,•  WGSS 240 - Comparative Feminisms: Whiteness and Postcolonialisms
,WGSS 242,•  WGSS 242 - Economics of Gender
,WGSS 248,•  WGSS 248 - Struggles for Reproductive Justice: A Global Perspective
,WGSS 250,"•  WGSS 250 - Race, Gender, and Medicine"
,WGSS 252,"•  WGSS 252 - Gender, Sexualities and Feminist Visual Culture"
,WGSS 258,•  WGSS 258 - Gender and Sexuality in China
,WGSS 259,"•  WGSS 259 - Women, Gender, and the Family in Contemporary Europe"
,WGSS 261,•  WGSS 261 - Feminist Political Theory
,WGSS 262,•  WGSS 262 - Performing Feminisms
,WGSS 263,•  WGSS 263 - Muslim Women Writers
,WGSS 264,•  WGSS 264 - Psychology of Gender
,WGSS 294,•  WGSS 294 - Topics Course
,WGSS 300,•  WGSS 300 - Worlds Upside Down: Revolutions in Theories and Practices
,WGSS 305,•  WGSS 305 - Telling Queer and Trans Stories: Oral History as Method and Practice
,WGSS 308,•  WGSS 308 - Literature and Sexuality
,WGSS 310,"•  WGSS 310 - Gendered, Feminist, and Womanist Writings"
,WGSS 315,•  WGSS 315 - Comparative (Neo/Post) Modernities
,WGSS 324,"•  WGSS 324 - Women, Peace and Security"
,WGSS 325,•  WGSS 325 - Conquering the Flesh: Renunciation of Food and Sex in the Christian Tradition
,WGSS 330,"•  WGSS 330 - Democracies, Feminisms, Capitalisms"
,WGSS 346,•  WGSS 346 - Constructions of a Female Killer
,WGSS 354,•  WGSS 354 - Gender and Music
,WGSS 355,"•  WGSS 355 - Abolition Feminism: Race, Gender, Sexuality and Critical Prison Studies"
,WGSS 364,•  WGSS 364 - Lives in Context: Psychology and Social Structure
,WGSS 368,•  WGSS 368 - Psychology of/and Disability
,WGSS 394,•  WGSS 394 - Topics Course
,WGSS 400,•  WGSS 400 - Senior Seminar: Linking Theory and Practice
,WGSS 405,•  WGSS 405 - Senior Seminar: Topics
,WGSS 494,•  WGSS 494 - Topics Course
